id,first_name,last_name,year,email,gender,department,quiz_score,lesson_score
1267,Kevin,Hoffman,2,kevin.hoffman.1267@gslingacademy.com,male,Computer Science,92,42
1268,Joseph,Mcconnell,1,joseph.mcconnell.1268@gslingacademy.com,male,Computer Science,97,75
1269,Jessica,Smith,1,jessica.smith.1269@gslingacademy.com,female,Information Technology,42,9
1270,Shannon,Martinez,3,shannon.martinez.1270@gslingacademy.com,female,Computer Science,76,5
1271,Kenneth,Baker,4,kenneth.baker.1271@gslingacademy.com,male,Information Technology,30,27
1272,Margaret,Sanchez,2,margaret.sanchez.1272@gslingacademy.com,female,Information Technology,75,11
1273,Ryan,Hensley,4,ryan.hensley.1273@gslingacademy.com,male,Computer Science,43,12
1274,Sharon,Stephenson,3,sharon.stephenson.1274@gslingacademy.com,female,Information Technology,61,25
1275,Shawn,Cameron,1,shawn.cameron.1275@gslingacademy.com,male,Information Technology,63,98
1276,Stephanie,Kennedy,1,stephanie.kennedy.1276@gslingacademy.com,female,Computer Science,34,81
1277,Hayley,Abbott,3,hayley.abbott.1277@gslingacademy.com,female,Information Technology,40,33
1278,Rachel,Jacobs,1,rachel.jacobs.1278@gslingacademy.com,female,Computer Science,56,50
1279,Danielle,Tran,1,danielle.tran.1279@gslingacademy.com,female,Computer Science,80,82
1280,Autumn,Barrett,2,autumn.barrett.1280@gslingacademy.com,female,Information Technology,91,3
1281,Jennifer,Landry,2,jennifer.landry.1281@gslingacademy.com,female,Information Technology,47,6
1282,Sean,Rodriguez,2,sean.rodriguez.1282@gslingacademy.com,male,Information Technology,66,85
1283,Ryan,Long,3,ryan.long.1283@gslingacademy.com,male,Information Technology,50,4
1284,Robert,Hancock,1,robert.hancock.1284@gslingacademy.com,male,Information Technology,5,12
1285,Stephanie,Rodriguez,4,stephanie.rodriguez.1285@gslingacademy.com,female,Computer Science,50,77
1286,Kristen,Evans,4,kristen.evans.1286@gslingacademy.com,female,Information Technology,71,51
1287,Jaime,White,3,jaime.white.1287@gslingacademy.com,female,Information Technology,77,91
1288,Marcus,Howard,4,marcus.howard.1288@gslingacademy.com,male,Computer Science,61,41
1289,Lucas,Jenkins,1,lucas.jenkins.1289@gslingacademy.com,male,Computer Science,76,7
1290,Aaron,Ortiz,1,aaron.ortiz.1290@gslingacademy.com,male,Information Technology,66,24
1291,Todd,Stephens,3,todd.stephens.1291@gslingacademy.com,male,Computer Science,29,98
1292,Denise,Blackburn,1,denise.blackburn.1292@gslingacademy.com,female,Computer Science,86,63
1293,Susan,Perez,1,susan.perez.1293@gslingacademy.com,female,Computer Science,52,92
1294,Tyler,Green,2,tyler.green.1294@gslingacademy.com,male,Computer Science,59,72
1295,Rebecca,Daniel,1,rebecca.daniel.1295@gslingacademy.com,female,Computer Science,76,41
1296,Alexandria,Harris,2,alexandria.harris.1296@gslingacademy.com,female,Information Technology,86,62
1297,Danny,Taylor,3,danny.taylor.1297@gslingacademy.com,male,Computer Science,98,89
1298,Amanda,Evans,1,amanda.evans.1298@gslingacademy.com,female,Information Technology,7,91
1299,Scott,Owens,2,scott.owens.1299@gslingacademy.com,male,Information Technology,65,92
1300,Jesus,Jones,3,jesus.jones.1300@gslingacademy.com,male,Computer Science,1,81
1301,April,Spence,1,april.spence.1301@gslingacademy.com,female,Computer Science,49,34
1302,Christopher,Lopez,4,christopher.lopez.1302@gslingacademy.com,male,Computer Science,89,9
1303,Mario,Hopkins,4,mario.hopkins.1303@gslingacademy.com,male,Information Technology,11,11
1304,Cody,Burke,3,cody.burke.1304@gslingacademy.com,male,Computer Science,90,36
1305,Candace,White,1,candace.white.1305@gslingacademy.com,female,Computer Science,3,92
1306,Robert,Brown,2,robert.brown.1306@gslingacademy.com,male,Information Technology,88,70
1307,Erica,Woodward,3,erica.woodward.1307@gslingacademy.com,female,Information Technology,51,56
1308,Elizabeth,Smith,4,elizabeth.smith.1308@gslingacademy.com,female,Information Technology,43,68
1309,Jennifer,Martin,3,jennifer.martin.1309@gslingacademy.com,female,Information Technology,52,7
1310,David,Smith,3,david.smith.1310@gslingacademy.com,male,Computer Science,23,87
1311,Lori,Johnson,1,lori.johnson.1311@gslingacademy.com,female,Computer Science,87,74
1312,Martin,Garcia,3,martin.garcia.1312@gslingacademy.com,male,Information Technology,39,33
1313,Stacy,Collins,3,stacy.collins.1313@gslingacademy.com,female,Information Technology,29,77
1314,Timothy,Bailey,3,timothy.bailey.1314@gslingacademy.com,male,Information Technology,33,12
1315,Susan,Gonzalez,4,susan.gonzalez.1315@gslingacademy.com,female,Computer Science,68,79
1316,Nicole,Harris,4,nicole.harris.1316@gslingacademy.com,female,Computer Science,55,86
1317,Courtney,Moran,4,courtney.moran.1317@gslingacademy.com,female,Information Technology,64,59
1318,Gregory,Barton,2,gregory.barton.1318@gslingacademy.com,male,Information Technology,55,6
1319,Dakota,Clark,1,dakota.clark.1319@gslingacademy.com,male,Computer Science,61,7
1320,Robin,Leonard,3,robin.leonard.1320@gslingacademy.com,female,Information Technology,28,55
1321,Edward,Smith,2,edward.smith.1321@gslingacademy.com,male,Computer Science,17,72
1322,Julie,Little,4,julie.little.1322@gslingacademy.com,female,Information Technology,41,32
1323,Maureen,Norman,3,maureen.norman.1323@gslingacademy.com,female,Computer Science,91,74
1324,Jeffrey,Andrews,4,jeffrey.andrews.1324@gslingacademy.com,male,Computer Science,85,64
1325,Christina,Martinez,1,christina.martinez.1325@gslingacademy.com,female,Computer Science,81,68
1326,Samuel,Becker,3,samuel.becker.1326@gslingacademy.com,male,Information Technology,38,10
1327,Carlos,Flynn,2,carlos.flynn.1327@gslingacademy.com,male,Information Technology,31,93
1328,Roberto,Martin,1,roberto.martin.1328@gslingacademy.com,male,Information Technology,73,67
1329,Jennifer,Johnson,4,jennifer.johnson.1329@gslingacademy.com,female,Information Technology,81,92
1330,Anthony,Shah,3,anthony.shah.1330@gslingacademy.com,male,Computer Science,78,26
1331,Aimee,Cook,1,aimee.cook.1331@gslingacademy.com,female,Computer Science,22,13
1332,Angela,Collins,4,angela.collins.1332@gslingacademy.com,female,Computer Science,26,8
1333,John,Jensen,4,john.jensen.1333@gslingacademy.com,male,Computer Science,63,85
1334,Julie,Gomez,4,julie.gomez.1334@gslingacademy.com,female,Information Technology,48,66
1335,Bryan,Mitchell,2,bryan.mitchell.1335@gslingacademy.com,male,Computer Science,78,84
1336,Katie,Clark,4,katie.clark.1336@gslingacademy.com,female,Information Technology,6,27
1337,Kathleen,Simpson,4,kathleen.simpson.1337@gslingacademy.com,female,Information Technology,64,74
1338,Carolyn,Reyes,4,carolyn.reyes.1338@gslingacademy.com,female,Computer Science,98,54
1339,Derrick,Ortiz,3,derrick.ortiz.1339@gslingacademy.com,male,Information Technology,63,90
1340,Calvin,Huynh,1,calvin.huynh.1340@gslingacademy.com,male,Computer Science,84,47
1341,Margaret,Wells,1,margaret.wells.1341@gslingacademy.com,female,Computer Science,39,20
1342,Heather,Fitzpatrick,3,heather.fitzpatrick.1342@gslingacademy.com,female,Computer Science,94,100
1343,Kimberly,Wood,4,kimberly.wood.1343@gslingacademy.com,female,Computer Science,84,85
1344,Gina,Kennedy,2,gina.kennedy.1344@gslingacademy.com,female,Computer Science,74,100
1345,Jeremy,Ward,2,jeremy.ward.1345@gslingacademy.com,male,Information Technology,68,33
1346,Patricia,Rhodes,2,patricia.rhodes.1346@gslingacademy.com,female,Computer Science,43,24
1347,Connie,Colon,2,connie.colon.1347@gslingacademy.com,female,Information Technology,48,43
1348,Pamela,Moyer,2,pamela.moyer.1348@gslingacademy.com,female,Information Technology,62,38
1349,Rachel,Williams,1,rachel.williams.1349@gslingacademy.com,female,Information Technology,57,78
1350,Sean,Malone,3,sean.malone.1350@gslingacademy.com,male,Information Technology,86,61
1351,Natalie,Fitzgerald,1,natalie.fitzgerald.1351@gslingacademy.com,female,Computer Science,20,4
1352,Kevin,Diaz,3,kevin.diaz.1352@gslingacademy.com,male,Computer Science,88,18
1353,Beth,Jones,3,beth.jones.1353@gslingacademy.com,female,Computer Science,8,81
1354,Kathryn,Bates,4,kathryn.bates.1354@gslingacademy.com,female,Computer Science,86,9
1355,Aaron,Mcdaniel,3,aaron.mcdaniel.1355@gslingacademy.com,male,Computer Science,29,32
1356,Angela,King,3,angela.king.1356@gslingacademy.com,female,Information Technology,39,20
1357,Lauren,Arias,2,lauren.arias.1357@gslingacademy.com,female,Computer Science,78,70
1358,Alyssa,Miller,1,alyssa.miller.1358@gslingacademy.com,female,Computer Science,52,42
1359,Lisa,Best,2,lisa.best.1359@gslingacademy.com,female,Computer Science,20,24
1360,Nicole,Garcia,2,nicole.garcia.1360@gslingacademy.com,female,Computer Science,88,69
1361,William,Lee,4,william.lee.1361@gslingacademy.com,male,Information Technology,78,72
1362,Christopher,Bowen,1,christopher.bowen.1362@gslingacademy.com,male,Information Technology,54,5
1363,David,Bradford,3,david.bradford.1363@gslingacademy.com,male,Computer Science,37,34
1364,Stephanie,Jordan,4,stephanie.jordan.1364@gslingacademy.com,female,Computer Science,27,35
1365,Joseph,Blake,4,joseph.blake.1365@gslingacademy.com,male,Computer Science,86,40
1366,Christina,Velasquez,4,christina.velasquez.1366@gslingacademy.com,female,Computer Science,21,77
1367,Thomas,Calderon,2,thomas.calderon.1367@gslingacademy.com,male,Computer Science,33,21
1368,Jorge,Lee,3,jorge.lee.1368@gslingacademy.com,male,Computer Science,39,51
1369,Jasmin,Phillips,4,jasmin.phillips.1369@gslingacademy.com,female,Information Technology,79,51
1370,Vincent,Wilson,1,vincent.wilson.1370@gslingacademy.com,male,Computer Science,91,33
1371,Richard,Ryan,4,richard.ryan.1371@gslingacademy.com,male,Computer Science,60,89
1372,Jesse,Garcia,2,jesse.garcia.1372@gslingacademy.com,male,Computer Science,27,97
1373,James,Tate,4,james.tate.1373@gslingacademy.com,male,Computer Science,65,57
1374,Charles,May,3,charles.may.1374@gslingacademy.com,male,Computer Science,47,91
1375,Jeremiah,Lee,4,jeremiah.lee.1375@gslingacademy.com,male,Computer Science,27,9
1376,Debra,Reynolds,2,debra.reynolds.1376@gslingacademy.com,female,Computer Science,67,66
1377,Eric,Doyle,4,eric.doyle.1377@gslingacademy.com,male,Computer Science,52,15
1378,John,Perez,1,john.perez.1378@gslingacademy.com,male,Information Technology,64,64
1379,Hector,Garcia,1,hector.garcia.1379@gslingacademy.com,male,Computer Science,81,98
1380,Andres,Rodriguez,4,andres.rodriguez.1380@gslingacademy.com,male,Information Technology,78,92
1381,Shelley,Murphy,1,shelley.murphy.1381@gslingacademy.com,female,Computer Science,93,15
1382,Robin,Carr,2,robin.carr.1382@gslingacademy.com,female,Information Technology,35,72
1383,Julie,Lambert,4,julie.lambert.1383@gslingacademy.com,female,Information Technology,8,21
1384,Cynthia,Rodriguez,2,cynthia.rodriguez.1384@gslingacademy.com,female,Computer Science,66,32
1385,Thomas,Ball,4,thomas.ball.1385@gslingacademy.com,male,Information Technology,24,22
1386,Patricia,Pope,3,patricia.pope.1386@gslingacademy.com,female,Information Technology,60,69
1387,Bryan,Pacheco,1,bryan.pacheco.1387@gslingacademy.com,male,Computer Science,90,20
1388,Steven,Richardson,3,steven.richardson.1388@gslingacademy.com,male,Computer Science,86,20
1389,Deborah,Hood,3,deborah.hood.1389@gslingacademy.com,female,Computer Science,91,83
1390,Laura,Campbell,3,laura.campbell.1390@gslingacademy.com,female,Information Technology,24,56
1391,Bradley,Patel,4,bradley.patel.1391@gslingacademy.com,male,Computer Science,61,48
1392,Angela,Moran,2,angela.moran.1392@gslingacademy.com,female,Computer Science,40,90
1393,Samuel,Lee,2,samuel.lee.1393@gslingacademy.com,male,Information Technology,40,49
1394,Catherine,Miles,4,catherine.miles.1394@gslingacademy.com,female,Information Technology,88,8
1395,Joseph,Erickson,4,joseph.erickson.1395@gslingacademy.com,male,Information Technology,16,41
1396,Bradley,Cook,3,bradley.cook.1396@gslingacademy.com,male,Information Technology,14,34
1397,Tony,Montgomery,1,tony.montgomery.1397@gslingacademy.com,male,Computer Science,59,6
1398,Drew,Williams,2,drew.williams.1398@gslingacademy.com,male,Computer Science,68,47
1399,Gwendolyn,Martinez,4,gwendolyn.martinez.1399@gslingacademy.com,female,Information Technology,4,56
1400,Nathan,Calhoun,3,nathan.calhoun.1400@gslingacademy.com,male,Computer Science,23,14
1401,Krista,Myers,4,krista.myers.1401@gslingacademy.com,female,Computer Science,78,61
1402,Jeremy,Bailey,3,jeremy.bailey.1402@gslingacademy.com,male,Computer Science,77,58
1403,Nicholas,Lester,2,nicholas.lester.1403@gslingacademy.com,male,Computer Science,55,12
1404,Jennifer,Ford,1,jennifer.ford.1404@gslingacademy.com,female,Information Technology,81,4
1405,Connor,Mitchell,1,connor.mitchell.1405@gslingacademy.com,male,Computer Science,48,48
1406,Christine,Nelson,1,christine.nelson.1406@gslingacademy.com,female,Computer Science,70,45
1407,Rebecca,Spencer,1,rebecca.spencer.1407@gslingacademy.com,female,Information Technology,33,52
1408,Kyle,Rojas,1,kyle.rojas.1408@gslingacademy.com,male,Information Technology,41,31
1409,Stacy,Sanders,1,stacy.sanders.1409@gslingacademy.com,female,Computer Science,15,5
1410,Taylor,Waters,2,taylor.waters.1410@gslingacademy.com,female,Computer Science,91,42
1411,Julie,Nichols,3,julie.nichols.1411@gslingacademy.com,female,Information Technology,9,92
1412,John,Lin,2,john.lin.1412@gslingacademy.com,male,Information Technology,55,97
1413,William,Ryan,4,william.ryan.1413@gslingacademy.com,male,Computer Science,93,13
1414,Joseph,Phillips,3,joseph.phillips.1414@gslingacademy.com,male,Computer Science,55,6
1415,Christina,Ramirez,4,christina.ramirez.1415@gslingacademy.com,female,Information Technology,75,19
1416,Laura,Baxter,2,laura.baxter.1416@gslingacademy.com,female,Information Technology,92,83
1417,Kevin,Jackson,3,kevin.jackson.1417@gslingacademy.com,male,Information Technology,12,93
1418,Kayla,Schwartz,1,kayla.schwartz.1418@gslingacademy.com,female,Information Technology,32,39
1419,Jason,Myers,1,jason.myers.1419@gslingacademy.com,male,Information Technology,45,25
1420,Mary,Arnold,2,mary.arnold.1420@gslingacademy.com,female,Computer Science,77,30
1421,Suzanne,Owens,1,suzanne.owens.1421@gslingacademy.com,female,Information Technology,28,98
1422,Misty,Stewart,2,misty.stewart.1422@gslingacademy.com,female,Computer Science,61,82
1423,Paul,Johnson,3,paul.johnson.1423@gslingacademy.com,male,Information Technology,12,26
1424,Jordan,Rocha,3,jordan.rocha.1424@gslingacademy.com,male,Information Technology,40,98
1425,Roger,Dixon,1,roger.dixon.1425@gslingacademy.com,male,Information Technology,37,33
1426,Patricia,Garrison,2,patricia.garrison.1426@gslingacademy.com,female,Computer Science,66,68
1427,Amanda,Davis,3,amanda.davis.1427@gslingacademy.com,female,Information Technology,16,29
1428,Michael,Ferguson,2,michael.ferguson.1428@gslingacademy.com,male,Computer Science,41,1
1429,Melissa,Robinson,2,melissa.robinson.1429@gslingacademy.com,female,Computer Science,96,72
1430,Kathryn,Rivera,4,kathryn.rivera.1430@gslingacademy.com,female,Information Technology,40,14
1431,Javier,Macdonald,2,javier.macdonald.1431@gslingacademy.com,male,Information Technology,10,94
1432,Angela,Elliott,3,angela.elliott.1432@gslingacademy.com,female,Information Technology,95,82
1433,Christine,Collins,4,christine.collins.1433@gslingacademy.com,female,Computer Science,51,94
1434,Calvin,Taylor,1,calvin.taylor.1434@gslingacademy.com,male,Information Technology,91,26
1435,Jennifer,Contreras,3,jennifer.contreras.1435@gslingacademy.com,female,Information Technology,36,82
1436,Jennifer,Mccoy,3,jennifer.mccoy.1436@gslingacademy.com,female,Computer Science,89,98
1437,Daniel,Thomas,1,daniel.thomas.1437@gslingacademy.com,male,Computer Science,64,14
1438,Brian,Hess,2,brian.hess.1438@gslingacademy.com,male,Computer Science,5,35
1439,Jessica,Mathews,1,jessica.mathews.1439@gslingacademy.com,female,Computer Science,34,90
1440,Kathryn,Sanchez,2,kathryn.sanchez.1440@gslingacademy.com,female,Computer Science,66,89
1441,Jeremy,Cook,4,jeremy.cook.1441@gslingacademy.com,male,Information Technology,49,16
1442,Michael,Anderson,2,michael.anderson.1442@gslingacademy.com,male,Information Technology,33,79
1443,Olivia,Garza,2,olivia.garza.1443@gslingacademy.com,female,Information Technology,5,51
1444,Emily,Mason,1,emily.mason.1444@gslingacademy.com,female,Information Technology,1,33
1445,Jennifer,Gonzales,3,jennifer.gonzales.1445@gslingacademy.com,female,Information Technology,91,94
1446,Samantha,Rodriguez,4,samantha.rodriguez.1446@gslingacademy.com,female,Information Technology,16,50
1447,Anthony,Adams,4,anthony.adams.1447@gslingacademy.com,male,Computer Science,2,35
1448,Ronald,Diaz,3,ronald.diaz.1448@gslingacademy.com,male,Computer Science,30,69
1449,Dana,Lambert,3,dana.lambert.1449@gslingacademy.com,female,Computer Science,74,59
1450,Jonathan,Mckay,2,jonathan.mckay.1450@gslingacademy.com,male,Information Technology,2,96
1451,Thomas,Odom,1,thomas.odom.1451@gslingacademy.com,male,Information Technology,64,80
1452,John,Wells,4,john.wells.1452@gslingacademy.com,male,Computer Science,39,87
1453,Richard,Castillo,3,richard.castillo.1453@gslingacademy.com,male,Computer Science,17,62
1454,Peter,Peck,3,peter.peck.1454@gslingacademy.com,male,Information Technology,5,74
1455,Chris,Greene,3,chris.greene.1455@gslingacademy.com,male,Computer Science,66,76
1456,Michael,Vance,3,michael.vance.1456@gslingacademy.com,male,Computer Science,94,12
1457,Joanne,Howard,3,joanne.howard.1457@gslingacademy.com,female,Computer Science,50,52
1458,James,Clarke,2,james.clarke.1458@gslingacademy.com,male,Information Technology,9,68
1459,Michael,Smith,4,michael.smith.1459@gslingacademy.com,male,Information Technology,16,16
1460,Nicole,King,1,nicole.king.1460@gslingacademy.com,female,Information Technology,62,89
1461,Ruth,Miller,1,ruth.miller.1461@gslingacademy.com,female,Computer Science,66,80
1462,Katelyn,Roman,1,katelyn.roman.1462@gslingacademy.com,female,Information Technology,57,80
1463,Allison,Hendricks,4,allison.hendricks.1463@gslingacademy.com,female,Information Technology,61,30
1464,Zachary,Lucero,4,zachary.lucero.1464@gslingacademy.com,male,Information Technology,7,47
1465,Gregory,Ryan,3,gregory.ryan.1465@gslingacademy.com,male,Computer Science,87,85
1466,Jacob,Hall,1,jacob.hall.1466@gslingacademy.com,male,Information Technology,39,12
1467,Mark,Wright,4,mark.wright.1467@gslingacademy.com,male,Computer Science,82,37
1468,Jennifer,Wright,2,jennifer.wright.1468@gslingacademy.com,female,Information Technology,9,65
1469,Kimberly,Dyer,2,kimberly.dyer.1469@gslingacademy.com,female,Computer Science,84,57
1470,Nicole,Grant,2,nicole.grant.1470@gslingacademy.com,female,Information Technology,90,22
1471,Peter,Anderson,2,peter.anderson.1471@gslingacademy.com,male,Computer Science,83,88
1472,Christine,Hernandez,3,christine.hernandez.1472@gslingacademy.com,female,Computer Science,10,89
1473,Christine,Smith,3,christine.smith.1473@gslingacademy.com,female,Information Technology,52,57
1474,Mark,Robinson,3,mark.robinson.1474@gslingacademy.com,male,Information Technology,45,84
1475,Joan,Estrada,2,joan.estrada.1475@gslingacademy.com,female,Computer Science,1,44
1476,Shelby,Lewis,1,shelby.lewis.1476@gslingacademy.com,female,Computer Science,14,26
1477,Joshua,Williams,2,joshua.williams.1477@gslingacademy.com,male,Information Technology,89,92
1478,Cynthia,Martinez,3,cynthia.martinez.1478@gslingacademy.com,female,Information Technology,58,11
1479,Kevin,Holt,4,kevin.holt.1479@gslingacademy.com,male,Information Technology,85,22
1480,Jessica,Nolan,2,jessica.nolan.1480@gslingacademy.com,female,Computer Science,55,75
1481,Timothy,Fowler,4,timothy.fowler.1481@gslingacademy.com,male,Computer Science,89,84
1482,Samantha,Ibarra,2,samantha.ibarra.1482@gslingacademy.com,female,Computer Science,94,16
1483,Michelle,Guerrero,3,michelle.guerrero.1483@gslingacademy.com,female,Information Technology,71,58
1484,Stephanie,Pineda,4,stephanie.pineda.1484@gslingacademy.com,female,Information Technology,82,96
1485,Philip,Blair,4,philip.blair.1485@gslingacademy.com,male,Computer Science,87,62
1486,David,Jimenez,1,david.jimenez.1486@gslingacademy.com,male,Computer Science,87,23
1487,Megan,Bright,2,megan.bright.1487@gslingacademy.com,female,Information Technology,34,22
1488,Thomas,Montoya,2,thomas.montoya.1488@gslingacademy.com,male,Information Technology,45,5
1489,Brenda,Houston,4,brenda.houston.1489@gslingacademy.com,female,Information Technology,7,53
1490,Daniel,Lee,2,daniel.lee.1490@gslingacademy.com,male,Information Technology,93,32
1491,Stephanie,Jones,2,stephanie.jones.1491@gslingacademy.com,female,Information Technology,22,100
1492,Rachel,Salas,3,rachel.salas.1492@gslingacademy.com,female,Information Technology,43,80
1493,Oscar,Benjamin,2,oscar.benjamin.1493@gslingacademy.com,male,Computer Science,16,96
1494,Debra,Brown,2,debra.brown.1494@gslingacademy.com,female,Information Technology,96,68
1495,Jennifer,Martin,3,jennifer.martin.1495@gslingacademy.com,female,Information Technology,1,47
1496,Jeffrey,Conley,2,jeffrey.conley.1496@gslingacademy.com,male,Information Technology,73,11
1497,Cory,Cook,3,cory.cook.1497@gslingacademy.com,male,Computer Science,92,31
1498,David,Walters,2,david.walters.1498@gslingacademy.com,male,Computer Science,44,50
1499,Jeffrey,Moore,2,jeffrey.moore.1499@gslingacademy.com,male,Information Technology,30,64
1500,Stacey,Williams,3,stacey.williams.1500@gslingacademy.com,female,Information Technology,43,25
1501,Beth,Stephens,2,beth.stephens.1501@gslingacademy.com,female,Information Technology,15,70
1502,Lisa,Franco,4,lisa.franco.1502@gslingacademy.com,female,Information Technology,87,47
1503,Sarah,Snow,3,sarah.snow.1503@gslingacademy.com,female,Information Technology,7,53
1504,Frederick,Lopez,1,frederick.lopez.1504@gslingacademy.com,male,Information Technology,76,93
1505,Cynthia,White,4,cynthia.white.1505@gslingacademy.com,female,Information Technology,97,68
1506,Samantha,Hopkins,3,samantha.hopkins.1506@gslingacademy.com,female,Computer Science,89,68
1507,Destiny,Rhodes,3,destiny.rhodes.1507@gslingacademy.com,female,Computer Science,43,43
1508,Jessica,Jones,4,jessica.jones.1508@gslingacademy.com,female,Information Technology,65,28
1509,Mark,Smith,1,mark.smith.1509@gslingacademy.com,male,Computer Science,65,11
1510,Maureen,Cain,3,maureen.cain.1510@gslingacademy.com,female,Computer Science,7,93
1511,Jennifer,Fuentes,4,jennifer.fuentes.1511@gslingacademy.com,female,Computer Science,91,3
1512,Jennifer,Arnold,4,jennifer.arnold.1512@gslingacademy.com,female,Computer Science,77,9
1513,Laura,Smith,3,laura.smith.1513@gslingacademy.com,female,Information Technology,53,28
1514,David,Shaw,4,david.shaw.1514@gslingacademy.com,male,Information Technology,48,86
1515,Diana,Russo,1,diana.russo.1515@gslingacademy.com,female,Computer Science,45,91
1516,Hayley,Johnson,2,hayley.johnson.1516@gslingacademy.com,female,Computer Science,45,21
1517,Melissa,Jackson,3,melissa.jackson.1517@gslingacademy.com,female,Computer Science,62,67
1518,Kimberly,Miller,2,kimberly.miller.1518@gslingacademy.com,female,Computer Science,59,41
1519,Andrew,Stanley,3,andrew.stanley.1519@gslingacademy.com,male,Computer Science,36,5
1520,Mary,Taylor,4,mary.taylor.1520@gslingacademy.com,female,Information Technology,56,88
1521,Mindy,Jones,1,mindy.jones.1521@gslingacademy.com,female,Information Technology,24,90
1522,John,Powell,4,john.powell.1522@gslingacademy.com,male,Computer Science,52,35
1523,Amanda,Padilla,1,amanda.padilla.1523@gslingacademy.com,female,Computer Science,63,25
1524,Kevin,Koch,2,kevin.koch.1524@gslingacademy.com,male,Computer Science,51,44
1525,Chad,Moreno,3,chad.moreno.1525@gslingacademy.com,male,Computer Science,94,50
1526,Stephanie,Spencer,4,stephanie.spencer.1526@gslingacademy.com,female,Computer Science,90,95
1527,Peter,Vargas,3,peter.vargas.1527@gslingacademy.com,male,Computer Science,30,98
1528,Kayla,Bailey,2,kayla.bailey.1528@gslingacademy.com,female,Information Technology,64,29
1529,Stephanie,Jones,3,stephanie.jones.1529@gslingacademy.com,female,Information Technology,39,39
1530,Nancy,Hartman,2,nancy.hartman.1530@gslingacademy.com,female,Computer Science,44,80
1531,Eduardo,Brown,4,eduardo.brown.1531@gslingacademy.com,male,Computer Science,82,31
1532,Thomas,Stone,4,thomas.stone.1532@gslingacademy.com,male,Computer Science,38,31
1533,Craig,Carter,1,craig.carter.1533@gslingacademy.com,male,Computer Science,12,97
1534,Michael,Harrington,1,michael.harrington.1534@gslingacademy.com,male,Computer Science,56,88
1535,Valerie,Nichols,1,valerie.nichols.1535@gslingacademy.com,female,Information Technology,15,94
1536,Brian,Garcia,1,brian.garcia.1536@gslingacademy.com,male,Information Technology,54,8
1537,Renee,Smith,4,renee.smith.1537@gslingacademy.com,female,Computer Science,84,80
1538,Kaitlyn,Frazier,3,kaitlyn.frazier.1538@gslingacademy.com,female,Information Technology,30,57
1539,Jesse,Green,3,jesse.green.1539@gslingacademy.com,male,Information Technology,47,47
1540,Kimberly,Cooper,4,kimberly.cooper.1540@gslingacademy.com,female,Information Technology,9,96
1541,Matthew,Chambers,1,matthew.chambers.1541@gslingacademy.com,male,Information Technology,58,14
1542,Stephanie,Yu,4,stephanie.yu.1542@gslingacademy.com,female,Computer Science,96,26
1543,Jose,Hodge,1,jose.hodge.1543@gslingacademy.com,male,Information Technology,89,89
1544,Steve,Kelly,4,steve.kelly.1544@gslingacademy.com,male,Information Technology,8,35
1545,Justin,Morgan,1,justin.morgan.1545@gslingacademy.com,male,Computer Science,88,52
1546,Robert,Black,3,robert.black.1546@gslingacademy.com,male,Information Technology,52,93
1547,Gabriella,Pierce,2,gabriella.pierce.1547@gslingacademy.com,female,Computer Science,55,93
1548,William,Clay,2,william.clay.1548@gslingacademy.com,male,Information Technology,79,88
1549,Nicholas,Shea,2,nicholas.shea.1549@gslingacademy.com,male,Information Technology,11,15
1550,Heidi,Ellis,3,heidi.ellis.1550@gslingacademy.com,female,Information Technology,32,96
1551,Cassandra,Mills,3,cassandra.mills.1551@gslingacademy.com,female,Computer Science,85,27
1552,Robert,Hart,4,robert.hart.1552@gslingacademy.com,male,Information Technology,78,46
1553,Natalie,Garrison,4,natalie.garrison.1553@gslingacademy.com,female,Computer Science,52,67
1554,Melissa,Campbell,1,melissa.campbell.1554@gslingacademy.com,female,Information Technology,19,56
1555,Joshua,Cervantes,3,joshua.cervantes.1555@gslingacademy.com,male,Computer Science,3,1
1556,Carlos,Long,3,carlos.long.1556@gslingacademy.com,male,Information Technology,54,29
1557,Keith,Hunt,4,keith.hunt.1557@gslingacademy.com,male,Information Technology,65,1
1558,Kevin,Turner,4,kevin.turner.1558@gslingacademy.com,male,Information Technology,22,47
1559,Shane,Washington,3,shane.washington.1559@gslingacademy.com,male,Computer Science,4,14
1560,Mark,Duke,1,mark.duke.1560@gslingacademy.com,male,Computer Science,95,84
1561,Anna,Lane,2,anna.lane.1561@gslingacademy.com,female,Information Technology,13,29
1562,Catherine,Ibarra,3,catherine.ibarra.1562@gslingacademy.com,female,Information Technology,63,82
1563,Brian,Adams,2,brian.adams.1563@gslingacademy.com,male,Computer Science,40,23
1564,Michael,James,4,michael.james.1564@gslingacademy.com,male,Information Technology,45,85
1565,Robert,Hernandez,2,robert.hernandez.1565@gslingacademy.com,male,Information Technology,12,12
1566,Anthony,Walton,4,anthony.walton.1566@gslingacademy.com,male,Information Technology,8,31
1567,Meghan,Lewis,4,meghan.lewis.1567@gslingacademy.com,female,Information Technology,19,78
1568,Crystal,Holland,4,crystal.holland.1568@gslingacademy.com,female,Computer Science,73,15
1569,Brian,Gibson,2,brian.gibson.1569@gslingacademy.com,male,Information Technology,96,83
1570,Eric,Heath,3,eric.heath.1570@gslingacademy.com,male,Information Technology,65,39
